Date;Hours;Consumption;Wind;Price
22.9.2013;12 - 13;1900;1935;231,77
22.9.2013;13 - 14;1876;2126;131,02
22.9.2013;14 - 15;1860;2237;106,34
22.9.2013;15 - 16;1850;2307;114,47
22.9.2013;16 - 17;1913;2349;153,84
22.9.2013;17 - 18;2123;2365;198,81
22.9.2013;18 - 19;2152;2358;242,43
22.9.2013;19 - 20;2147;2346;293,59
22.9.2013;20 - 21;2107;2346;283,22
22.9.2013;21 - 22;1964;2354;238,48
23.9.2013;22 - 23;1798;2319;226,92
23.9.2013;23 - 00;1639;2232;187,4
23.9.2013;00 - 01;1607;2021;89,34
23.9.2013;01 - 02;1561;1901;97,32
23.9.2013;02 - 03;1552;1818;88,81
23.9.2013;03 - 04;1567;1762;73,38
23.9.2013;04 - 05;1622;1722;85,46
23.9.2013;05 - 06;1781;1676;140,12
23.9.2013;06 - 07;2184;1624;291,27
23.9.2013;07 - 08;2548;1560;431,62
23.9.2013;08 - 09;2671;1486;467,63
23.9.2013;09 - 10;2690;1426;454,88
23.9.2013;10 - 11;2748;1373;418,34
23.9.2013;11 - 12;2749;1310;377,78
23.9.2013;12 - 13;2690;1260;317,6
23.9.2013;13 - 14;2713;1243;296,57
23.9.2013;14 - 15;2658;1245;290,83
23.9.2013;15 - 16;2522;1238;286,35
23.9.2013;16 - 17;2503;1206;301,64
23.9.2013;17 - 18;2661;1139;369,42
23.9.2013;18 - 19;2594;1031;446,98
23.9.2013;19 - 20;2583;893;502,98
23.9.2013;20 - 21;2510;767;458,02
23.9.2013;21 - 22;2356;662;361,52
24.9.2013;22 - 23;2157;565;297,69
24.9.2013;23 - 00;1932;481;256,23
24.9.2013;00 - 01;1777;512;262,93
24.9.2013;01 - 02;1699;475;254,13
24.9.2013;02 - 03;1677;461;225,87
24.9.2013;03 - 04;1667;459;253,91
24.9.2013;04 - 05;1710;454;260,55
24.9.2013;05 - 06;1872;438;278,59
24.9.2013;06 - 07;2321;437;411,4
24.9.2013;07 - 08;2701;428;484,41
24.9.2013;08 - 09;2805;420;484,71
24.9.2013;09 - 10;2795;461;484,26
24.9.2013;10 - 11;2824;508;480,08
24.9.2013;11 - 12;2777;522;442,2
24.9.2013;12 - 13;2673;532;406,03
24.9.2013;13 - 14;2649;528;365,69
24.9.2013;14 - 15;2567;508;346,38
24.9.2013;15 - 16;2437;479;365,09
24.9.2013;16 - 17;2416;459;382,17
24.9.2013;17 - 18;2580;424;424,45
24.9.2013;18 - 19;2549;360;484,03
24.9.2013;19 - 20;2577;309;557,19
24.9.2013;20 - 21;2528;279;534,22
24.9.2013;21 - 22;2352;269;455,1
25.9.2013;22 - 23;2126;240;413,12
25.9.2013;23 - 00;1896;198;315,58
25.9.2013;00 - 01;1753;297;275,3
25.9.2013;01 - 02;1711;277;271,65
25.9.2013;02 - 03;1695;250;268,44
25.9.2013;03 - 04;1695;226;269,19
25.9.2013;04 - 05;1737;211;271,05
25.9.2013;05 - 06;1887;210;288,2
25.9.2013;06 - 07;2331;215;410,12
25.9.2013;07 - 08;2711;231;492,74
25.9.2013;08 - 09;2805;243;518,76
25.9.2013;09 - 10;2781;230;511,23
25.9.2013;10 - 11;2796;224;495,87
25.9.2013;11 - 12;2754;241;480,36
25.9.2013;12 - 13;2675;261;457,47
25.9.2013;13 - 14;2685;267;447,03
25.9.2013;14 - 15;2648;260;436,44
25.9.2013;15 - 16;2559;253;447,03
25.9.2013;16 - 17;2543;257;446,21
25.9.2013;17 - 18;2690;266;467,39
25.9.2013;18 - 19;2625;263;500,34
25.9.2013;19 - 20;2623;263;571,93
25.9.2013;20 - 21;2542;258;514,59
25.9.2013;21 - 22;2369;252;430,1
26.9.2013;22 - 23;2146;253;409,75
26.9.2013;23 - 00;1915;253;275,82
26.9.2013;00 - 01;1738;325;264,88
26.9.2013;01 - 02;1678;325;259,73
26.9.2013;02 - 03;1655;293;250,41
26.9.2013;03 - 04;1660;267;245,56
26.9.2013;04 - 05;1707;249;263,31
26.9.2013;05 - 06;1877;221;279,64
26.9.2013;06 - 07;2378;208;409,92
26.9.2013;07 - 08;2797;197;484,71
26.9.2013;08 - 09;2897;163;517,22
26.9.2013;09 - 10;2875;122;511,26
26.9.2013;10 - 11;2887;103;489,63
26.9.2013;11 - 12;2838;105;496,12
26.9.2013;12 - 13;2740;108;462,04
26.9.2013;13 - 14;2727;124;454,96
26.9.2013;14 - 15;2643;161;429,31
26.9.2013;15 - 16;2515;226;418,05
26.9.2013;16 - 17;2501;281;417,08
26.9.2013;17 - 18;2682;287;455,03
26.9.2013;18 - 19;2656;266;495,15
26.9.2013;19 - 20;2678;246;557,94
26.9.2013;20 - 21;2582;248;518,49
26.9.2013;21 - 22;2381;251;468,08
27.9.2013;22 - 23;2139;239;409,77
27.9.2013;23 - 00;1902;223;276,14
27.9.2013;00 - 01;1765;299;275,98
27.9.2013;01 - 02;1697;289;256,97
27.9.2013;02 - 03;1669;290;253,02
27.9.2013;03 - 04;1667;305;246,38
27.9.2013;04 - 05;1708;322;254,95
27.9.2013;05 - 06;1879;330;279,71
27.9.2013;06 - 07;2353;332;405,81
27.9.2013;07 - 08;2754;335;493,28
27.9.2013;08 - 09;2855;332;521,99
27.9.2013;09 - 10;2829;322;485,15
27.9.2013;10 - 11;2847;318;485,6
27.9.2013;11 - 12;2775;341;462,56
27.9.2013;12 - 13;2613;376;439,14
27.9.2013;13 - 14;2493;391;409,69
27.9.2013;14 - 15;2350;392;351,08
27.9.2013;15 - 16;2264;386;373
27.9.2013;16 - 17;2286;372;387,32
27.9.2013;17 - 18;2447;332;424,9
27.9.2013;18 - 19;2456;281;461,59
27.9.2013;19 - 20;2448;248;511,7
27.9.2013;20 - 21;2312;236;482,17
27.9.2013;21 - 22;2142;221;426,99
28.9.2013;22 - 23;1966;193;409,39
28.9.2013;23 - 00;1772;164;312,22
28.9.2013;00 - 01;1676;151;297,01
28.9.2013;01 - 02;1587;141;278,22
28.9.2013;02 - 03;1533;131;272,1
28.9.2013;03 - 04;1516;119;252,27
28.9.2013;04 - 05;1525;108;250,78
28.9.2013;05 - 06;1576;96;261,66
28.9.2013;06 - 07;1720;89;273,37
28.9.2013;07 - 08;1875;86;280,75
28.9.2013;08 - 09;2049;83;312,67
28.9.2013;09 - 10;2134;88;311,85
28.9.2013;10 - 11;2136;93;310,36
28.9.2013;11 - 12;2077;107;296,93
28.9.2013;12 - 13;1996;123;288,95
28.9.2013;13 - 14;1932;129;288,06
28.9.2013;14 - 15;1900;146;284,03
28.9.2013;15 - 16;1889;173;282,99
28.9.2013;16 - 17;1957;198;283,66
28.9.2013;17 - 18;2166;218;294,47
28.9.2013;18 - 19;2220;244;328,18
28.9.2013;19 - 20;2227;284;389,32
28.9.2013;20 - 21;2149;339;345,93
28.9.2013;21 - 22;2012;388;295,29
29.9.2013;22 - 23;1877;417;278,74
29.9.2013;23 - 00;1726;452;237,35
29.9.2013;00 - 01;1537;455;216,55
29.9.2013;01 - 02;1477;469;211,11
29.9.2013;02 - 03;1439;506;197,61
29.9.2013;03 - 04;1419;508;203,28
29.9.2013;04 - 05;1421;488;200,97
29.9.2013;05 - 06;1460;503;191,65
29.9.2013;06 - 07;1538;540;207,23
29.9.2013;07 - 08;1645;572;207,61
29.9.2013;08 - 09;1808;596;206,34
29.9.2013;09 - 10;1909;616;290,6
29.9.2013;10 - 11;1935;661;298,88
29.9.2013;11 - 12;1926;721;270,92
29.9.2013;12 - 13;1893;756;212,6
29.9.2013;13 - 14;1869;774;211,71
29.9.2013;14 - 15;1850;789;206,86
29.9.2013;15 - 16;1864;802;207,31
29.9.2013;16 - 17;1945;824;201,34
29.9.2013;17 - 18;2178;830;275,69
29.9.2013;18 - 19;2275;827;275,61
29.9.2013;19 - 20;2274;827;282,85
29.9.2013;20 - 21;2181;826;301,57
29.9.2013;21 - 22;2008;808;266,52
30.9.2013;22 - 23;1855;778;246,16
30.9.2013;23 - 00;1704;734;205,29
30.9.2013;00 - 01;1591;598;144,37
30.9.2013;01 - 02;1540;563;141,46
30.9.2013;02 - 03;1525;540;114,69
30.9.2013;03 - 04;1531;516;123,19
30.9.2013;04 - 05;1587;507;189,93
30.9.2013;05 - 06;1760;504;212,75
30.9.2013;06 - 07;2160;500;346,46
30.9.2013;07 - 08;2573;516;421,4
30.9.2013;08 - 09;2739;527;427,74
30.9.2013;09 - 10;2714;531;397,61
30.9.2013;10 - 11;2784;563;360,7
30.9.2013;11 - 12;2756;606;261,6
30.9.2013;12 - 13;2683;650;259,66
30.9.2013;13 - 14;2676;694;258,09
30.9.2013;14 - 15;2611;745;255,78
30.9.2013;15 - 16;2502;816;241,46
30.9.2013;16 - 17;2487;869;241,09
30.9.2013;17 - 18;2649;880;294,63
30.9.2013;18 - 19;2617;865;424,98
30.9.2013;19 - 20;2540;850;472,33
30.9.2013;20 - 21;2446;831;432,06
30.9.2013;21 - 22;2296;813;327,66
1.10.2013;22 - 23;2109;782;258,76
1.10.2013;23 - 00;1882;737;240,04
1.10.2013;00 - 01;1755;630;261,77
1.10.2013;01 - 02;1690;597;257,37
1.10.2013;02 - 03;1668;575;222,84
1.10.2013;03 - 04;1663;568;222,47
1.10.2013;04 - 05;1704;562;222,76
1.10.2013;05 - 06;1878;570;247,08
1.10.2013;06 - 07;2316;605;353,87
1.10.2013;07 - 08;2712;642;496,02
1.10.2013;08 - 09;2807;664;505,56
1.10.2013;09 - 10;2759;690;491,62
1.10.2013;10 - 11;2747;706;451,2
1.10.2013;11 - 12;2694;698;427,78
1.10.2013;12 - 13;2647;685;335,75
1.10.2013;13 - 14;2661;678;271,99
1.10.2013;14 - 15;2621;663;272,51
1.10.2013;15 - 16;2543;662;297,86
1.10.2013;16 - 17;2522;662;335,15
1.10.2013;17 - 18;2679;658;427,56
1.10.2013;18 - 19;2660;670;472,15
1.10.2013;19 - 20;2693;698;573,8
1.10.2013;20 - 21;2549;756;407,2
1.10.2013;21 - 22;2339;780;373,93
2.10.2013;22 - 23;2093;807;352,16
2.10.2013;23 - 00;1862;816;274,45
2.10.2013;00 - 01;1764;907;216,79
2.10.2013;01 - 02;1692;904;211,42
2.10.2013;02 - 03;1666;894;204,71
2.10.2013;03 - 04;1668;886;180,99
2.10.2013;04 - 05;1710;856;185,77
2.10.2013;05 - 06;1863;834;221,79
2.10.2013;06 - 07;2248;855;315,97
2.10.2013;07 - 08;2630;887;432,98
2.10.2013;08 - 09;2754;910;452,3
2.10.2013;09 - 10;2753;934;367,06
2.10.2013;10 - 11;2787;974;253,85
2.10.2013;11 - 12;2756;1025;231,33
2.10.2013;12 - 13;2667;1057;235,88
2.10.2013;13 - 14;2668;1059;210,08
2.10.2013;14 - 15;2594;1075;201,65
2.10.2013;15 - 16;2474;1136;238,71
2.10.2013;16 - 17;2450;1213;253,7
2.10.2013;17 - 18;2601;1256;323,13
2.10.2013;18 - 19;2548;1251;415,61
2.10.2013;19 - 20;2496;1258;453,57
2.10.2013;20 - 21;2446;1291;360,05
2.10.2013;21 - 22;2346;1318;265,04
3.10.2013;22 - 23;2141;1340;231,63
3.10.2013;23 - 00;1910;1377;209,85
3.10.2013;00 - 01;1749;1412;217,77
3.10.2013;01 - 02;1699;1394;217,55
3.10.2013;02 - 03;1687;1374;206,29
3.10.2013;03 - 04;1675;1357;182,65
3.10.2013;04 - 05;1709;1354;167,13
3.10.2013;05 - 06;1880;1365;214,49
3.10.2013;06 - 07;2336;1397;296,75
3.10.2013;07 - 08;2759;1473;357,76
3.10.2013;08 - 09;2813;1572;372,3
3.10.2013;09 - 10;2755;1696;298,17
3.10.2013;10 - 11;2755;1867;219,34
3.10.2013;11 - 12;2706;2039;150,58
3.10.2013;12 - 13;2579;2127;72,86
3.10.2013;13 - 14;2596;2144;1,19
3.10.2013;14 - 15;2523;2162;2,76
3.10.2013;15 - 16;2416;2202;71,15
3.10.2013;16 - 17;2472;2242;149,83
3.10.2013;17 - 18;2655;2254;242,39
3.10.2013;18 - 19;2659;2250;263,79
3.10.2013;19 - 20;2675;2301;237,84
3.10.2013;20 - 21;2550;2391;216,73
3.10.2013;21 - 22;2342;2440;194,43
4.10.2013;22 - 23;2122;2417;-0,52
4.10.2013;23 - 00;1900;2355;-20,51
4.10.2013;00 - 01;1766;2429;-20,36
4.10.2013;01 - 02;1693;2429;-20,51
4.10.2013;02 - 03;1664;2433;-20,59
4.10.2013;03 - 04;1667;2435;-20,66
4.10.2013;04 - 05;1715;2428;-20,66
4.10.2013;05 - 06;1881;2450;-20,51
4.10.2013;06 - 07;2326;2497;191,77
4.10.2013;07 - 08;2751;2524;195,88
4.10.2013;08 - 09;2825;2528;213,18
4.10.2013;09 - 10;2780;2515;216,02
4.10.2013;10 - 11;2775;2478;216,46
4.10.2013;11 - 12;2694;2397;217,81
4.10.2013;12 - 13;2562;2310;212,44
4.10.2013;13 - 14;2471;2217;210,12
4.10.2013;14 - 15;2359;2124;216,09
4.10.2013;15 - 16;2268;2046;216,02
4.10.2013;16 - 17;2296;1984;235,71
4.10.2013;17 - 18;2459;1932;270,02
4.10.2013;18 - 19;2483;1873;270,24
4.10.2013;19 - 20;2471;1818;290,08
4.10.2013;20 - 21;2319;1725;263,9
4.10.2013;21 - 22;2173;1623;240,48
5.10.2013;22 - 23;2002;1550;256,29
5.10.2013;23 - 00;1818;1508;240,11
5.10.2013;00 - 01;1592;1507;227,37
5.10.2013;01 - 02;1505;1497;224,16
5.10.2013;02 - 03;1461;1511;208,12
5.10.2013;03 - 04;1445;1515;187,08
5.10.2013;04 - 05;1450;1476;193,72
5.10.2013;05 - 06;1496;1412;206,7
5.10.2013;06 - 07;1626;1357;202,6
5.10.2013;07 - 08;1797;1292;230,8
5.10.2013;08 - 09;1964;1208;273,69
5.10.2013;09 - 10;2065;1100;301,51
5.10.2013;10 - 11;2096;961;307,11
5.10.2013;11 - 12;2068;810;318,3
5.10.2013;12 - 13;1996;701;313,3
5.10.2013;13 - 14;1933;625;295,99
5.10.2013;14 - 15;1889;582;276,15
5.10.2013;15 - 16;1874;557;275,26
5.10.2013;16 - 17;1926;545;276,9
5.10.2013;17 - 18;2120;544;298,83
5.10.2013;18 - 19;2164;550;338,06
5.10.2013;19 - 20;2149;572;374,17
5.10.2013;20 - 21;2010;611;327,47
5.10.2013;21 - 22;1883;637;278,76
6.10.2013;22 - 23;1755;650;276,75
6.10.2013;23 - 00;1616;665;239,52
6.10.2013;00 - 01;1486;584;249,8
6.10.2013;01 - 02;1407;521;242,64
6.10.2013;02 - 03;1368;477;242,19
6.10.2013;03 - 04;1356;455;243,09
6.10.2013;04 - 05;1357;440;244,58
6.10.2013;05 - 06;1397;422;257,86
6.10.2013;06 - 07;1498;413;273,22
6.10.2013;07 - 08;1620;404;277,25
6.10.2013;08 - 09;1773;401;277,85
6.10.2013;09 - 10;1869;408;285,53
6.10.2013;10 - 11;1891;401;301,12
6.10.2013;11 - 12;1870;400;305,37
6.10.2013;12 - 13;1835;440;299,18
6.10.2013;13 - 14;1815;500;301,34
6.10.2013;14 - 15;1802;562;283,59
6.10.2013;15 - 16;1833;616;275,46
6.10.2013;16 - 17;1912;627;275,76
6.10.2013;17 - 18;2144;580;291,72
6.10.2013;18 - 19;2235;537;312,68
6.10.2013;19 - 20;2248;548;419,79
6.10.2013;20 - 21;2108;609;316,49
6.10.2013;21 - 22;1968;700;283,96
7.10.2013;22 - 23;1798;780;282,7
7.10.2013;23 - 00;1633;822;256,07
7.10.2013;00 - 01;1584;948;253,9
7.10.2013;01 - 02;1545;963;247,79
7.10.2013;02 - 03;1529;935;235,7
7.10.2013;03 - 04;1533;879;238,76
7.10.2013;04 - 05;1569;810;247,64
7.10.2013;05 - 06;1736;731;256,22
7.10.2013;06 - 07;2198;676;314,25
7.10.2013;07 - 08;2641;656;318,57
7.10.2013;08 - 09;2731;661;362,43
7.10.2013;09 - 10;2712;670;361,76
7.10.2013;10 - 11;2739;671;359,23
7.10.2013;11 - 12;2703;672;355,42
7.10.2013;12 - 13;2609;689;333,86
7.10.2013;13 - 14;2617;714;318,5
7.10.2013;14 - 15;2564;729;302,54
7.10.2013;15 - 16;2448;738;280,98
7.10.2013;16 - 17;2432;737;281,2
7.10.2013;17 - 18;2621;715;318,65
7.10.2013;18 - 19;2641;698;318,8
7.10.2013;19 - 20;2650;709;318,72
7.10.2013;20 - 21;2494;745;318,05
7.10.2013;21 - 22;2310;788;280,16
8.10.2013;22 - 23;2092;808;277,92
8.10.2013;23 - 00;1793;823;274,49
8.10.2013;00 - 01;1764;717;271,74
8.10.2013;01 - 02;1693;717;261,44
8.10.2013;02 - 03;1670;721;258,23
8.10.2013;03 - 04;1677;717;256,82
8.10.2013;04 - 05;1724;710;260,1
8.10.2013;05 - 06;1886;708;274,72
8.10.2013;06 - 07;2307;713;279,27
8.10.2013;07 - 08;2721;741;303,29
8.10.2013;08 - 09;2783;791;338,49
8.10.2013;09 - 10;2761;854;338,34
8.10.2013;10 - 11;2788;922;338,2
8.10.2013;11 - 12;2751;1005;301,35
8.10.2013;12 - 13;2651;1109;281,73
8.10.2013;13 - 14;2657;1155;281,51
8.10.2013;14 - 15;2590;1140;281,13
8.10.2013;15 - 16;2467;1109;280,16
8.10.2013;16 - 17;2446;1069;280,31
8.10.2013;17 - 18;2590;1005;281,51
8.10.2013;18 - 19;2587;945;280,09
8.10.2013;19 - 20;2624;915;282,25
8.10.2013;20 - 21;2472;900;281,95
8.10.2013;21 - 22;2306;900;278,67
9.10.2013;22 - 23;2097;910;276,29
9.10.2013;23 - 00;1868;922;269,5
9.10.2013;00 - 01;1754;1029;257,57
9.10.2013;01 - 02;1683;1035;254,36
9.10.2013;02 - 03;1657;1071;245,86
9.10.2013;03 - 04;1661;1084;232,28
9.10.2013;04 - 05;1704;1075;240,93
9.10.2013;05 - 06;1866;1062;264,13
9.10.2013;06 - 07;2300;1050;273,75
9.10.2013;07 - 08;2725;1036;333,05
9.10.2013;08 - 09;2794;1015;340,74
9.10.2013;09 - 10;2776;995;336,19
9.10.2013;10 - 11;2805;948;333,8
9.10.2013;11 - 12;2786;903;279,79
9.10.2013;12 - 13;2707;860;279,65
9.10.2013;13 - 14;2722;801;312,69
9.10.2013;14 - 15;2659;736;313,29
9.10.2013;15 - 16;2529;694;320,6
9.10.2013;16 - 17;2484;647;316,87
9.10.2013;17 - 18;2619;592;335,81
9.10.2013;18 - 19;2611;552;356,62
9.10.2013;19 - 20;2635;480;362,14
9.10.2013;20 - 21;2480;411;325,97
9.10.2013;21 - 22;2316;388;311,72
10.10.2013;22 - 23;2114;356;288,6
10.10.2013;23 - 00;1888;299;266,59
10.10.2013;00 - 01;1777;538;255,55
10.10.2013;01 - 02;1711;502;253,08
10.10.2013;02 - 03;1684;423;245,92
10.10.2013;03 - 04;1693;352;245,18
10.10.2013;04 - 05;1733;288;255,4
10.10.2013;05 - 06;1906;225;268,37
10.10.2013;06 - 07;2371;196;342,29
10.10.2013;07 - 08;2836;189;362,13
10.10.2013;08 - 09;2901;197;377,05
10.10.2013;09 - 10;2864;224;366,09
10.10.2013;10 - 11;2866;264;376,23
10.10.2013;11 - 12;2820;333;363,85
10.10.2013;12 - 13;2725;439;335,51
10.10.2013;13 - 14;2745;576;323,57
10.10.2013;14 - 15;2687;751;325,06
10.10.2013;15 - 16;2573;936;327,15
10.10.2013;16 - 17;2550;1106;279,86
10.10.2013;17 - 18;2721;1224;339,38
10.10.2013;18 - 19;2735;1339;363,85
10.10.2013;19 - 20;2749;1482;307,16
10.10.2013;20 - 21;2576;1622;269,12
10.10.2013;21 - 22;2394;1749;277,33
11.10.2013;22 - 23;2183;1879;275,83
11.10.2013;23 - 00;1953;1960;258,01
11.10.2013;00 - 01;1795;1485;240,93
11.10.2013;01 - 02;1717;1574;236,68
11.10.2013;02 - 03;1691;1643;228,77
11.10.2013;03 - 04;1695;1674;236,68
11.10.2013;04 - 05;1746;1698;216,91
11.10.2013;05 - 06;1915;1713;242,05
11.10.2013;06 - 07;2386;1715;280,01
11.10.2013;07 - 08;2867;1731;283,52
11.10.2013;08 - 09;2945;1747;285,24
11.10.2013;09 - 10;2913;1735;284,71
11.10.2013;10 - 11;2930;1678;285,16
11.10.2013;11 - 12;2867;1575;283,74
11.10.2013;12 - 13;2724;1498;282,25
11.10.2013;13 - 14;2614;1451;279,57
11.10.2013;14 - 15;2465;1400;277,93
11.10.2013;15 - 16;2360;1348;277,4
11.10.2013;16 - 17;2389;1315;277,7
11.10.2013;17 - 18;2573;1309;279,04
11.10.2013;18 - 19;2639;1335;280,46
11.10.2013;19 - 20;2570;1391;281,13
11.10.2013;20 - 21;2363;1451;279,42
11.10.2013;21 - 22;2200;1462;255,92
12.10.2013;22 - 23;2032;1449;254,21
12.10.2013;23 - 00;1853;1428;239,06
12.10.2013;00 - 01;1616;1609;219,96
12.10.2013;01 - 02;1529;1601;207,88
12.10.2013;02 - 03;1493;1596;205,49
12.10.2013;03 - 04;1488;1577;213,32
12.10.2013;04 - 05;1490;1545;213,55
12.10.2013;05 - 06;1541;1534;209,59
12.10.2013;06 - 07;1672;1564;223,76
12.10.2013;07 - 08;1864;1625;243,23
12.10.2013;08 - 09;2015;1697;253,97
12.10.2013;09 - 10;2100;1788;255,02
12.10.2013;10 - 11;2102;1867;245,84
12.10.2013;11 - 12;2040;1910;245,25
12.10.2013;12 - 13;1945;1935;241,29
12.10.2013;13 - 14;1867;1955;223,54
12.10.2013;14 - 15;1823;1963;217,2
12.10.2013;15 - 16;1811;1967;217,05
12.10.2013;16 - 17;1879;1960;238,68
12.10.2013;17 - 18;2111;1930;243,68
12.10.2013;18 - 19;2225;1901;255,61
12.10.2013;19 - 20;2201;1894;265,16
12.10.2013;20 - 21;2046;1885;245,84
12.10.2013;21 - 22;1912;1869;244,65
13.10.2013;22 - 23;1777;1848;217,87
13.10.2013;23 - 00;1636;1831;179,23
13.10.2013;00 - 01;1619;1785;214,06
13.10.2013;01 - 02;1497;1789;193,77
13.10.2013;02 - 03;1449;1816;192,21
13.10.2013;03 - 04;1438;1852;0,97
13.10.2013;04 - 05;1445;1851;0,97
13.10.2013;05 - 06;1490;1799;21,48
13.10.2013;06 - 07;1594;1737;203,54
13.10.2013;07 - 08;1744;1616;217,27
13.10.2013;08 - 09;1887;1426;272,53
13.10.2013;09 - 10;1987;1255;277,16
13.10.2013;10 - 11;2020;1091;280,07
13.10.2013;11 - 12;2026;884;281,93
13.10.2013;12 - 13;1990;692;281,86
13.10.2013;13 - 14;1953;572;279,84
13.10.2013;14 - 15;1931;512;279,47
13.10.2013;15 - 16;1919;492;279,1
13.10.2013;16 - 17;1983;479;279,17
13.10.2013;17 - 18;2210;456;302,37
13.10.2013;18 - 19;2339;452;320,27
13.10.2013;19 - 20;2335;464;351
13.10.2013;20 - 21;2171;463;316,17
13.10.2013;21 - 22;2032;467;283,27
14.10.2013;22 - 23;1871;458;281,26
14.10.2013;23 - 00;1635;417;279,62
14.10.2013;00 - 01;1635;217;279,02
14.10.2013;01 - 02;1580;224;275,67
14.10.2013;02 - 03;1561;232;273,95
14.10.2013;03 - 04;1572;238;275,29
14.10.2013;04 - 05;1622;247;273,65
14.10.2013;05 - 06;1797;274;277,16
14.10.2013;06 - 07;2211;313;283,95
14.10.2013;07 - 08;2658;356;425,36
14.10.2013;08 - 09;2794;400;426,1
14.10.2013;09 - 10;2802;427;433,19
14.10.2013;10 - 11;2807;435;393,14
14.10.2013;11 - 12;2743;452;347,34
14.10.2013;12 - 13;2624;480;287,53
14.10.2013;13 - 14;2612;501;342,27
14.10.2013;14 - 15;2536;514;348,83
14.10.2013;15 - 16;2421;524;355,1
14.10.2013;16 - 17;2414;525;355,1
14.10.2013;17 - 18;2639;500;355,77
14.10.2013;18 - 19;2723;503;355,25
14.10.2013;19 - 20;2701;537;345,93
14.10.2013;20 - 21;2531;548;345,4
14.10.2013;21 - 22;2356;529;285,59
15.10.2013;22 - 23;2154;497;283,12
15.10.2013;23 - 00;1866;471;280,59
15.10.2013;00 - 01;1737;407;282,9
15.10.2013;01 - 02;1663;392;280,74
15.10.2013;02 - 03;1634;398;279,54
15.10.2013;03 - 04;1635;407;278,2
15.10.2013;04 - 05;1679;417;279,4
15.10.2013;05 - 06;1844;437;283,27
15.10.2013;06 - 07;2251;458;288,64
15.10.2013;07 - 08;2696;461;461,9
15.10.2013;08 - 09;2794;457;394,18
15.10.2013;09 - 10;2783;457;311,09
15.10.2013;10 - 11;2802;446;471,3
15.10.2013;11 - 12;2770;422;336,53
15.10.2013;12 - 13;2678;406;327,13
15.10.2013;13 - 14;2677;395;377,18
15.10.2013;14 - 15;2620;381;372,18
15.10.2013;15 - 16;2516;382;349,73
15.10.2013;16 - 17;2503;384;391,05
15.10.2013;17 - 18;2669;385;426,25
15.10.2013;18 - 19;2710;406;499,64
15.10.2013;19 - 20;2681;414;527,61
15.10.2013;20 - 21;2504;412;443,26
15.10.2013;21 - 22;2339;420;383,37
16.10.2013;22 - 23;2136;421;324,89
16.10.2013;23 - 00;1843;405;284,39
16.10.2013;00 - 01;1797;473;283,87
16.10.2013;01 - 02;1715;461;282,9
16.10.2013;02 - 03;1669;451;281,04
16.10.2013;03 - 04;1663;437;281,11
16.10.2013;04 - 05;1701;408;282,45
16.10.2013;05 - 06;1864;348;284,09
16.10.2013;06 - 07;2275;278;393,96
16.10.2013;07 - 08;2663;213;504,27
16.10.2013;08 - 09;2814;167;527,47
16.10.2013;09 - 10;2801;133;527,54
16.10.2013;10 - 11;2825;96;527,76
16.10.2013;11 - 12;2768;66;527,69
16.10.2013;12 - 13;2686;51;527,32
16.10.2013;13 - 14;2697;38;438,34
16.10.2013;14 - 15;2596;31;417,83
16.10.2013;15 - 16;2463;29;391,94
16.10.2013;16 - 17;2432;32;369,2
16.10.2013;17 - 18;2604;39;429,46
16.10.2013;18 - 19;2655;56;527,76
16.10.2013;19 - 20;2612;85;527,32
16.10.2013;20 - 21;2435;131;409,92
16.10.2013;21 - 22;2278;184;369,72
17.10.2013;22 - 23;2064;235;297,67
17.10.2013;23 - 00;1857;293;282,98
17.10.2013;00 - 01;1710;382;280,74
17.10.2013;01 - 02;1637;434;277,08
17.10.2013;02 - 03;1608;477;274,4
17.10.2013;03 - 04;1610;506;273,06
17.10.2013;04 - 05;1650;522;272,61
17.10.2013;05 - 06;1785;563;275,59
17.10.2013;06 - 07;2152;633;280,74
17.10.2013;07 - 08;2612;650;365,17
17.10.2013;08 - 09;2769;644;442,29
17.10.2013;09 - 10;2788;658;349,73
17.10.2013;10 - 11;2828;611;330,11
17.10.2013;11 - 12;2790;513;284,84
17.10.2013;12 - 13;2700;486;283,57
17.10.2013;13 - 14;2685;493;283,27
17.10.2013;14 - 15;2620;522;283,12
17.10.2013;15 - 16;2492;678;282,98
17.10.2013;16 - 17;2458;884;282,83
17.10.2013;17 - 18;2640;1082;283,12
17.10.2013;18 - 19;2710;1338;282,98
17.10.2013;19 - 20;2608;1605;282,75
17.10.2013;20 - 21;2417;1766;281,41
17.10.2013;21 - 22;2238;1933;275,89
18.10.2013;22 - 23;2040;2058;197,5
18.10.2013;23 - 00;1835;2115;52,81
18.10.2013;00 - 01;1762;2312;88,31
18.10.2013;01 - 02;1682;2361;0,75
18.10.2013;02 - 03;1645;2269;0,75
18.10.2013;03 - 04;1655;2081;73,09
18.10.2013;04 - 05;1696;1811;88,38
18.10.2013;05 - 06;1844;1519;244,71
18.10.2013;06 - 07;2221;1266;273,73
18.10.2013;07 - 08;2665;1038;293,79
18.10.2013;08 - 09;2797;830;288,57
18.10.2013;09 - 10;2799;634;289,76
18.10.2013;10 - 11;2783;475;324,74
18.10.2013;11 - 12;2689;336;314,9
18.10.2013;12 - 13;2533;211;289,84
18.10.2013;13 - 14;2422;126;288,42
