Date;Hours;Consumption;Wind;Price
17.4.2014;04 - 05;1579;1549;167,68
17.4.2014;05 - 06;1645;1792;180,29
17.4.2014;06 - 07;1692;2041;179,92
17.4.2014;07 - 08;1840;2262;190,45
17.4.2014;08 - 09;2031;2447;194,11
17.4.2014;09 - 10;2102;2620;189,78
17.4.2014;10 - 11;2084;2792;188,58
17.4.2014;11 - 12;2021;2952;182,98
17.4.2014;12 - 13;2057;3103;0,97
17.4.2014;13 - 14;2127;3224;0,67
17.4.2014;14 - 15;2097;3278;0,52
17.4.2014;15 - 16;2069;3257;0,45
17.4.2014;16 - 17;2124;3155;0,3
17.4.2014;17 - 18;2281;2951;0,82
17.4.2014;18 - 19;2308;2660;166,63
17.4.2014;19 - 20;2219;2350;168,72
17.4.2014;20 - 21;2153;2089;172,08
17.4.2014;21 - 22;2086;1841;173,8
17.4.2014;22 - 23;1974;1622;169,39
17.4.2014;23 - 00;1804;1454;165,21
18.4.2014;00 - 01;1675;1325;168,88
18.4.2014;01 - 02;1598;1243;166,19
18.4.2014;02 - 03;1523;1219;166,56
18.4.2014;03 - 04;1509;1210;158,05
18.4.2014;04 - 05;1558;1247;164,62
18.4.2014;05 - 06;1618;1296;168,35
18.4.2014;06 - 07;1681;1323;167,16
18.4.2014;07 - 08;1810;1383;172,46
18.4.2014;08 - 09;2012;1513;180,75
18.4.2014;09 - 10;2063;1671;184,48
18.4.2014;10 - 11;2059;1840;185,45
18.4.2014;11 - 12;2075;1973;185,08
18.4.2014;12 - 13;2040;2073;182,31
18.4.2014;13 - 14;1963;2180;180,9
18.4.2014;14 - 15;1919;2239;178,58
18.4.2014;15 - 16;1950;2240;169,1
18.4.2014;16 - 17;2012;2214;170,82
18.4.2014;17 - 18;2144;2127;178,81
18.4.2014;18 - 19;2160;1971;181,42
18.4.2014;19 - 20;2036;1783;182,61
18.4.2014;20 - 21;1963;1570;185,3
18.4.2014;21 - 22;1935;1388;185,82
18.4.2014;22 - 23;1840;1244;181,64
18.4.2014;23 - 00;1694;1095;182,24
19.4.2014;00 - 01;1554;577;184,41
19.4.2014;01 - 02;1510;481;182,17
19.4.2014;02 - 03;1501;428;180,9
19.4.2014;03 - 04;1504;375;178,06
19.4.2014;04 - 05;1521;309;180,45
19.4.2014;05 - 06;1574;253;184,41
19.4.2014;06 - 07;1626;212;180,75
19.4.2014;07 - 08;1780;178;191,35
19.4.2014;08 - 09;1956;143;221,36
19.4.2014;09 - 10;2040;116;243,83
19.4.2014;10 - 11;2051;108;217,7
19.4.2014;11 - 12;2018;108;210,54
19.4.2014;12 - 13;1969;108;196,2
19.4.2014;13 - 14;1927;121;182,54
19.4.2014;14 - 15;1887;142;164,32
19.4.2014;15 - 16;1840;187;159,99
19.4.2014;16 - 17;1854;254;158,8
19.4.2014;17 - 18;1990;323;179,1
19.4.2014;18 - 19;2014;374;214,87
19.4.2014;19 - 20;1907;408;194,26
19.4.2014;20 - 21;1846;436;193,29
19.4.2014;21 - 22;1874;473;195,31
19.4.2014;22 - 23;1752;518;194,86
19.4.2014;23 - 00;1629;555;174,1
20.4.2014;00 - 01;1515;437;159,32
20.4.2014;01 - 02;1445;517;146,4
20.4.2014;02 - 03;1422;556;147,75
20.4.2014;03 - 04;1450;572;147,45
20.4.2014;04 - 05;1461;625;147,67
20.4.2014;05 - 06;1479;711;148,57
20.4.2014;06 - 07;1480;801;147,75
20.4.2014;07 - 08;1606;832;146,48
20.4.2014;08 - 09;1799;810;153,05
20.4.2014;09 - 10;1910;802;169,1
20.4.2014;10 - 11;1940;826;172,76
20.4.2014;11 - 12;1919;890;171,64
20.4.2014;12 - 13;1869;966;165,59
20.4.2014;13 - 14;1809;1013;165,44
20.4.2014;14 - 15;1777;1047;161,86
20.4.2014;15 - 16;1780;1057;160,29
20.4.2014;16 - 17;1823;1059;160,96
20.4.2014;17 - 18;1966;1053;161,63
20.4.2014;18 - 19;1951;1034;166,56
20.4.2014;19 - 20;1868;995;169,03
20.4.2014;20 - 21;1818;964;188,59
20.4.2014;21 - 22;1853;973;185,9
20.4.2014;22 - 23;1740;990;175,6
20.4.2014;23 - 00;1619;984;164,1
21.4.2014;00 - 01;1488;944;159,17
21.4.2014;01 - 02;1427;975;139,98
21.4.2014;02 - 03;1398;993;133,19
21.4.2014;03 - 04;1423;1010;100,71
21.4.2014;04 - 05;1440;1050;106,46
21.4.2014;05 - 06;1482;1119;128,41
21.4.2014;06 - 07;1493;1209;126,69
21.4.2014;07 - 08;1606;1298;142,82
21.4.2014;08 - 09;1818;1387;161,19
21.4.2014;09 - 10;1964;1531;172,46
21.4.2014;10 - 11;2022;1697;172,68
21.4.2014;11 - 12;2044;1777;164,55
21.4.2014;12 - 13;2017;1765;159,54
21.4.2014;13 - 14;1964;1698;96,31
21.4.2014;14 - 15;1929;1645;144,91
21.4.2014;15 - 16;1920;1577;149,99
21.4.2014;16 - 17;1947;1460;153,5
21.4.2014;17 - 18;2116;1377;161,04
21.4.2014;18 - 19;2131;1332;178,51
21.4.2014;19 - 20;2078;1279;179,93
21.4.2014;20 - 21;1986;1252;183,88
21.4.2014;21 - 22;1990;1230;185,67
21.4.2014;22 - 23;1831;1207;176,57
21.4.2014;23 - 00;1674;1180;171,04
22.4.2014;00 - 01;1593;935;163,35
22.4.2014;01 - 02;1562;945;158,05
22.4.2014;02 - 03;1577;981;156,04
22.4.2014;03 - 04;1584;1024;158,2
22.4.2014;04 - 05;1595;1068;166,71
22.4.2014;05 - 06;1747;1084;172,68
22.4.2014;06 - 07;2074;1066;191,27
22.4.2014;07 - 08;2460;1005;212,63
22.4.2014;08 - 09;2655;931;259,06
22.4.2014;09 - 10;2649;864;259,51
22.4.2014;10 - 11;2710;821;249,66
22.4.2014;11 - 12;2730;803;239,58
22.4.2014;12 - 13;2695;810;239,2
22.4.2014;13 - 14;2696;848;239,05
22.4.2014;14 - 15;2619;905;223,45
22.4.2014;15 - 16;2448;933;211,8
22.4.2014;16 - 17;2409;917;209,79
22.4.2014;17 - 18;2564;878;217,25
22.4.2014;18 - 19;2482;842;216,06
22.4.2014;19 - 20;2384;810;218,08
22.4.2014;20 - 21;2285;816;210,39
22.4.2014;21 - 22;2277;888;207,4
22.4.2014;22 - 23;2086;979;189,33
22.4.2014;23 - 00;1855;1058;167,01
23.4.2014;00 - 01;1654;851;154,7
23.4.2014;01 - 02;1642;876;147,9
23.4.2014;02 - 03;1639;877;147,01
23.4.2014;03 - 04;1640;886;148,95
23.4.2014;04 - 05;1673;943;157,83
23.4.2014;05 - 06;1826;1004;175,67
23.4.2014;06 - 07;2166;1077;194,64
23.4.2014;07 - 08;2570;1147;214,2
23.4.2014;08 - 09;2737;1159;242,72
23.4.2014;09 - 10;2754;1134;251,45
23.4.2014;10 - 11;2829;1098;275,72
23.4.2014;11 - 12;2829;1024;222,34
23.4.2014;12 - 13;2753;949;216,44
23.4.2014;13 - 14;2763;931;216,81
23.4.2014;14 - 15;2718;915;219,2
23.4.2014;15 - 16;2596;867;207,26
23.4.2014;16 - 17;2565;833;204,64
23.4.2014;17 - 18;2706;825;215,02
23.4.2014;18 - 19;2621;851;206,96
23.4.2014;19 - 20;2468;933;208,53
23.4.2014;20 - 21;2356;1072;208,67
23.4.2014;21 - 22;2310;1237;206,51
23.4.2014;22 - 23;2119;1399;196,21
23.4.2014;23 - 00;1914;1532;176,65
24.4.2014;00 - 01;1753;1315;168,13
24.4.2014;01 - 02;1699;1354;162,46
24.4.2014;02 - 03;1685;1375;162,16
24.4.2014;03 - 04;1675;1364;168,06
24.4.2014;04 - 05;1711;1332;175,67
24.4.2014;05 - 06;1877;1294;189,94
24.4.2014;06 - 07;2234;1229;204,94
24.4.2014;07 - 08;2651;1161;237,94
24.4.2014;08 - 09;2808;1079;301,78
24.4.2014;09 - 10;2824;984;302,22
24.4.2014;10 - 11;2882;878;272,88
24.4.2014;11 - 12;2883;791;272,36
24.4.2014;12 - 13;2791;744;242,42
24.4.2014;13 - 14;2800;720;242,27
24.4.2014;14 - 15;2744;689;242,27
24.4.2014;15 - 16;2620;653;242,27
24.4.2014;16 - 17;2573;616;242,2
24.4.2014;17 - 18;2665;583;255,71
24.4.2014;18 - 19;2577;557;298,34
24.4.2014;19 - 20;2453;532;298,27
24.4.2014;20 - 21;2331;521;294,53
24.4.2014;21 - 22;2304;538;292,74
24.4.2014;22 - 23;2144;581;209,42
24.4.2014;23 - 00;1933;610;199,72
25.4.2014;00 - 01;1783;648;187,1
25.4.2014;01 - 02;1698;649;181,5
25.4.2014;02 - 03;1676;629;181,87
25.4.2014;03 - 04;1692;618;182,99
25.4.2014;04 - 05;1715;628;191,35
25.4.2014;05 - 06;1869;665;203,97
25.4.2014;06 - 07;2175;694;228,38
25.4.2014;07 - 08;2566;712;302,82
25.4.2014;08 - 09;2729;710;302,22
25.4.2014;09 - 10;2736;683;290,8
25.4.2014;10 - 11;2791;659;268,93
25.4.2014;11 - 12;2735;643;261,16
25.4.2014;12 - 13;2581;616;231,22
25.4.2014;13 - 14;2498;591;224,28
25.4.2014;14 - 15;2378;577;217,71
25.4.2014;15 - 16;2270;584;215,92
25.4.2014;16 - 17;2245;613;214,95
25.4.2014;17 - 18;2354;639;226,29
25.4.2014;18 - 19;2302;658;226,44
25.4.2014;19 - 20;2127;670;213,3
25.4.2014;20 - 21;2019;703;207,93
25.4.2014;21 - 22;2052;779;209,35
25.4.2014;22 - 23;1922;875;199,72
25.4.2014;23 - 00;1767;937;191,43
26.4.2014;00 - 01;1633;902;196,14
26.4.2014;01 - 02;1575;924;186,66
26.4.2014;02 - 03;1533;919;184,12
26.4.2014;03 - 04;1517;879;184,12
26.4.2014;04 - 05;1528;832;190,47
26.4.2014;05 - 06;1564;799;189,95
26.4.2014;06 - 07;1621;786;193,98
26.4.2014;07 - 08;1807;749;197,41
26.4.2014;08 - 09;2014;695;206,22
26.4.2014;09 - 10;2116;654;257,12
26.4.2014;10 - 11;2134;651;239,5
26.4.2014;11 - 12;2114;691;225,99
26.4.2014;12 - 13;2058;746;206,07
26.4.2014;13 - 14;1999;781;200,32
26.4.2014;14 - 15;1936;777;198,38
26.4.2014;15 - 16;1913;738;198,16
26.4.2014;16 - 17;1935;692;199,57
26.4.2014;17 - 18;2095;655;228,08
26.4.2014;18 - 19;2088;616;237,64
26.4.2014;19 - 20;1958;587;207,78
26.4.2014;20 - 21;1898;594;208,53
26.4.2014;21 - 22;1915;657;207,86
26.4.2014;22 - 23;1803;759;203,9
26.4.2014;23 - 00;1640;805;196,44
27.4.2014;00 - 01;1493;896;199,45
27.4.2014;01 - 02;1446;893;182,06
27.4.2014;02 - 03;1427;878;168,25
27.4.2014;03 - 04;1432;863;141,75
27.4.2014;04 - 05;1464;854;146,45
27.4.2014;05 - 06;1481;880;143,24
27.4.2014;06 - 07;1517;890;130,55
27.4.2014;07 - 08;1658;844;145,71
27.4.2014;08 - 09;1836;776;168,03
27.4.2014;09 - 10;1957;726;197,06
27.4.2014;10 - 11;2008;716;202,29
27.4.2014;11 - 12;2016;742;204,23
27.4.2014;12 - 13;1996;789;201,99
27.4.2014;13 - 14;1953;802;183,55
27.4.2014;14 - 15;1917;766;172,8
27.4.2014;15 - 16;1890;723;152,13
27.4.2014;16 - 17;1932;690;148,32
27.4.2014;17 - 18;2096;669;177,21
27.4.2014;18 - 19;2109;662;206,39
27.4.2014;19 - 20;2017;627;227,37
27.4.2014;20 - 21;1962;574;253,05
27.4.2014;21 - 22;2020;559;229,46
27.4.2014;22 - 23;1904;563;201,09
27.4.2014;23 - 00;1739;512;196,54
28.4.2014;00 - 01;1642;436;184,3
28.4.2014;01 - 02;1618;378;184,97
28.4.2014;02 - 03;1601;345;183,55
28.4.2014;03 - 04;1627;327;179,6
28.4.2014;04 - 05;1671;315;179,89
28.4.2014;05 - 06;1806;294;200,57
28.4.2014;06 - 07;2088;273;228,56
28.4.2014;07 - 08;2437;234;414,43
28.4.2014;08 - 09;2659;189;391,44
28.4.2014;09 - 10;2684;154;414,58
28.4.2014;10 - 11;2730;145;414,73
28.4.2014;11 - 12;2725;155;403,23
28.4.2014;12 - 13;2657;163;392,41
28.4.2014;13 - 14;2666;160;317,76
28.4.2014;14 - 15;2633;144;305,75
28.4.2014;15 - 16;2488;125;293,13
28.4.2014;16 - 17;2432;118;269,69
28.4.2014;17 - 18;2524;118;285,37
28.4.2014;18 - 19;2407;118;323,81
28.4.2014;19 - 20;2312;116;303,95
28.4.2014;20 - 21;2204;123;332,62
28.4.2014;21 - 22;2218;130;373,75
28.4.2014;22 - 23;2089;133;270,89
28.4.2014;23 - 00;1872;127;226,77
29.4.2014;00 - 01;1747;102;221,91
29.4.2014;01 - 02;1685;101;217,66
29.4.2014;02 - 03;1668;106;216,17
29.4.2014;03 - 04;1674;112;213,7
29.4.2014;04 - 05;1725;129;214,82
29.4.2014;05 - 06;1833;146;237,81
29.4.2014;06 - 07;2138;160;290,88
29.4.2014;07 - 08;2510;170;357,69
29.4.2014;08 - 09;2673;170;376,05
29.4.2014;09 - 10;2671;179;379,11
29.4.2014;10 - 11;2729;209;354,11
29.4.2014;11 - 12;2727;243;368,14
29.4.2014;12 - 13;2667;271;348,88
29.4.2014;13 - 14;2671;297;334,77
29.4.2014;14 - 15;2575;309;308,42
29.4.2014;15 - 16;2477;316;281,4
29.4.2014;16 - 17;2404;339;273,19
29.4.2014;17 - 18;2498;334;296,11
29.4.2014;18 - 19;2432;309;335,89
29.4.2014;19 - 20;2304;285;343,06
29.4.2014;20 - 21;2226;252;344,55
29.4.2014;21 - 22;2230;225;335,59
29.4.2014;22 - 23;2089;213;303,95
29.4.2014;23 - 00;1889;203;246,4
30.4.2014;00 - 01;1713;176;227,44
30.4.2014;01 - 02;1651;159;221,91
30.4.2014;02 - 03;1634;149;210,79
30.4.2014;03 - 04;1640;134;209,75
30.4.2014;04 - 05;1690;122;213,26
30.4.2014;05 - 06;1797;115;227,06
30.4.2014;06 - 07;2126;109;261,47
30.4.2014;07 - 08;2515;106;335,37
30.4.2014;08 - 09;2668;109;390,08
30.4.2014;09 - 10;2669;125;366,57
30.4.2014;10 - 11;2713;149;320,82
30.4.2014;11 - 12;2695;182;313,8
30.4.2014;12 - 13;2635;222;298,12
30.4.2014;13 - 14;2641;269;298,42
30.4.2014;14 - 15;2559;328;284,09
30.4.2014;15 - 16;2453;398;270,21
30.4.2014;16 - 17;2426;485;253,94
30.4.2014;17 - 18;2508;580;243,26
30.4.2014;18 - 19;2435;679;262,37
30.4.2014;19 - 20;2326;801;279,46
30.4.2014;20 - 21;2252;911;267,97
30.4.2014;21 - 22;2218;1003;254,38
30.4.2014;22 - 23;2072;1126;239,16
30.4.2014;23 - 00;1830;1172;218,78
1.5.2014;00 - 01;1704;1237;210,55
1.5.2014;01 - 02;1643;1227;195,47
1.5.2014;02 - 03;1621;1210;178,45
1.5.2014;03 - 04;1610;1178;155,24
1.5.2014;04 - 05;1624;1174;157,26
1.5.2014;05 - 06;1705;1143;168,98
1.5.2014;06 - 07;1970;1144;156,96
1.5.2014;07 - 08;2238;1257;191,22
1.5.2014;08 - 09;2401;1333;204,35
1.5.2014;09 - 10;2452;1291;210,47
1.5.2014;10 - 11;2476;1221;213,01
1.5.2014;11 - 12;2447;1130;213,31
1.5.2014;12 - 13;2396;1018;211
1.5.2014;13 - 14;2364;913;210,1
1.5.2014;14 - 15;2283;814;203,98
1.5.2014;15 - 16;2216;742;203,16
1.5.2014;16 - 17;2201;701;204,2
1.5.2014;17 - 18;2324;684;206,14
1.5.2014;18 - 19;2284;672;210,77
1.5.2014;19 - 20;2212;661;216,22
1.5.2014;20 - 21;2133;616;216,59
1.5.2014;21 - 22;2128;565;218,98
1.5.2014;22 - 23;1971;547;213,83
1.5.2014;23 - 00;1758;509;201,14
2.5.2014;00 - 01;1626;367;187,05
2.5.2014;01 - 02;1572;341;175,03
2.5.2014;02 - 03;1571;318;179,73
2.5.2014;03 - 04;1585;290;187,72
2.5.2014;04 - 05;1641;250;195,86
2.5.2014;05 - 06;1758;221;209,96
2.5.2014;06 - 07;2032;198;223,92
2.5.2014;07 - 08;2353;184;255,72
2.5.2014;08 - 09;2513;175;279,83
2.5.2014;09 - 10;2536;153;277,59
2.5.2014;10 - 11;2572;139;271,17
2.5.2014;11 - 12;2545;130;268,63
2.5.2014;12 - 13;2459;146;267,36
2.5.2014;13 - 14;2385;206;241,68
2.5.2014;14 - 15;2269;203;226,68
2.5.2014;15 - 16;2206;202;224,44
2.5.2014;16 - 17;2202;242;223,17
2.5.2014;17 - 18;2277;279;223,62
2.5.2014;18 - 19;2215;285;238,47
2.5.2014;19 - 20;2113;278;248,25
2.5.2014;20 - 21;2054;251;252,06
2.5.2014;21 - 22;2043;213;253,63
2.5.2014;22 - 23;1985;188;249,67
2.5.2014;23 - 00;1799;164;226,38
3.5.2014;00 - 01;1661;182;225,99
3.5.2014;01 - 02;1579;215;217,34
3.5.2014;02 - 03;1550;258;213,53
3.5.2014;03 - 04;1549;303;213,16
3.5.2014;04 - 05;1564;389;212,56
3.5.2014;05 - 06;1563;459;208,16
3.5.2014;06 - 07;1618;518;201,29
3.5.2014;07 - 08;1807;585;215,92
3.5.2014;08 - 09;1974;659;240,1
3.5.2014;09 - 10;2085;763;246,07
3.5.2014;10 - 11;2115;847;243,31
3.5.2014;11 - 12;2097;945;228,83
3.5.2014;12 - 13;2038;1026;227,11
3.5.2014;13 - 14;1987;1141;218,83
3.5.2014;14 - 15;1931;1307;211,66
3.5.2014;15 - 16;1910;1531;207,11
3.5.2014;16 - 17;1965;1772;202,41
3.5.2014;17 - 18;2150;1974;213,38
3.5.2014;18 - 19;2159;1973;224,5
3.5.2014;19 - 20;2024;1868;241,89
3.5.2014;20 - 21;1941;1626;246,3
3.5.2014;21 - 22;1939;1477;247,71
3.5.2014;22 - 23;1848;1446;246,3
3.5.2014;23 - 00;1702;1482;228,31
4.5.2014;00 - 01;1557;1387;207,18
4.5.2014;01 - 02;1521;1256;194,12
4.5.2014;02 - 03;1495;1145;185,09
4.5.2014;03 - 04;1489;1075;193,82
4.5.2014;04 - 05;1502;1012;193,9
4.5.2014;05 - 06;1500;946;195,99
4.5.2014;06 - 07;1563;871;202,78
4.5.2014;07 - 08;1717;846;206,14
4.5.2014;08 - 09;1883;735;220,99
4.5.2014;09 - 10;2000;656;224,35
4.5.2014;10 - 11;2030;589;225,17
4.5.2014;11 - 12;2024;471;226,66
4.5.2014;12 - 13;1994;402;225,47
4.5.2014;13 - 14;1954;393;225,32
4.5.2014;14 - 15;1924;375;225,24
4.5.2014;15 - 16;1918;345;224,65
4.5.2014;16 - 17;1935;311;225,17
4.5.2014;17 - 18;2118;276;231,36
4.5.2014;18 - 19;2139;229;232,33
4.5.2014;19 - 20;2087;180;247,26
4.5.2014;20 - 21;2012;142;255,77
4.5.2014;21 - 22;2030;114;271,81
4.5.2014;22 - 23;1933;101;271,89
4.5.2014;23 - 00;1798;93;252,86
5.5.2014;00 - 01;1709;105;227,18
5.5.2014;01 - 02;1648;137;223,82
5.5.2014;02 - 03;1648;178;221,73
5.5.2014;03 - 04;1665;221;223,23
5.5.2014;04 - 05;1697;272;230,99
5.5.2014;05 - 06;1826;290;243,15
5.5.2014;06 - 07;2205;296;296,96
5.5.2014;07 - 08;2573;332;328,98
5.5.2014;08 - 09;2689;371;424,89
5.5.2014;09 - 10;2693;399;415,26
5.5.2014;10 - 11;2816;429;412,42
5.5.2014;11 - 12;2815;452;395,33
5.5.2014;12 - 13;2747;482;395,18
5.5.2014;13 - 14;2768;521;357,49
5.5.2014;14 - 15;2709;535;310,92
5.5.2014;15 - 16;2577;519;293,9
5.5.2014;16 - 17;2535;491;265,62
5.5.2014;17 - 18;2672;435;275,99
5.5.2014;18 - 19;2602;372;315,85
5.5.2014;19 - 20;2434;322;344,8
5.5.2014;20 - 21;2306;301;350,7
5.5.2014;21 - 22;2285;308;320,4
5.5.2014;22 - 23;2120;333;274,5
5.5.2014;23 - 00;1901;377;232,85
6.5.2014;00 - 01;1767;515;229,95
6.5.2014;01 - 02;1693;570;223,91
6.5.2014;02 - 03;1669;617;220,17
6.5.2014;03 - 04;1686;674;218,53
6.5.2014;04 - 05;1737;752;219,05
6.5.2014;05 - 06;1852;840;234,88
6.5.2014;06 - 07;2216;960;246,82
6.5.2014;07 - 08;2596;1127;283,46
6.5.2014;08 - 09;2750;1325;290,63
6.5.2014;09 - 10;2751;1515;270,03
6.5.2014;10 - 11;2808;1691;252,86
6.5.2014;11 - 12;2801;1831;249,36
6.5.2014;12 - 13;2783;1917;223,68
6.5.2014;13 - 14;2782;1959;220,17
6.5.2014;14 - 15;2719;1918;229,5
6.5.2014;15 - 16;2595;1806;237,41
6.5.2014;16 - 17;2538;1654;241,67
6.5.2014;17 - 18;2650;1465;256,15
6.5.2014;18 - 19;2588;1277;276,45
6.5.2014;19 - 20;2431;1170;257,12
6.5.2014;20 - 21;2307;1129;255,25
6.5.2014;21 - 22;2275;1063;258,31
6.5.2014;22 - 23;2137;960;250,33
6.5.2014;23 - 00;1913;807;231,97
7.5.2014;00 - 01;1736;516;219,06
7.5.2014;01 - 02;1717;396;213,53
7.5.2014;02 - 03;1682;301;206,67
7.5.2014;03 - 04;1692;238;208,31
7.5.2014;04 - 05;1745;198;213,61
7.5.2014;05 - 06;1840;164;236,15
7.5.2014;06 - 07;2234;136;261,75
7.5.2014;07 - 08;2656;125;327,95
7.5.2014;08 - 09;2834;126;354,52
7.5.2014;09 - 10;2841;134;349,97
7.5.2014;10 - 11;2849;159;365,34
7.5.2014;11 - 12;2822;199;369,82
7.5.2014;12 - 13;2755;251;351,54
7.5.2014;13 - 14;2772;315;352,06
7.5.2014;14 - 15;2694;376;349,37
7.5.2014;15 - 16;2566;432;275,78
7.5.2014;16 - 17;2504;479;263,54
7.5.2014;17 - 18;2606;479;260,63
7.5.2014;18 - 19;2529;447;262,42
7.5.2014;19 - 20;2396;431;274,06
7.5.2014;20 - 21;2271;429;274,59
7.5.2014;21 - 22;2220;408;275,78
7.5.2014;22 - 23;2082;378;257,49
7.5.2014;23 - 00;1856;385;230,7
8.5.2014;00 - 01;1755;405;243,25
8.5.2014;01 - 02;1714;430;238,1
8.5.2014;02 - 03;1672;472;234,44
8.5.2014;03 - 04;1662;515;233,03
8.5.2014;04 - 05;1736;591;235,19
8.5.2014;05 - 06;1831;659;242,65
8.5.2014;06 - 07;2205;677;273,63
8.5.2014;07 - 08;2599;726;343,42
8.5.2014;08 - 09;2812;788;401,41
8.5.2014;09 - 10;2835;829;352,97
8.5.2014;10 - 11;2883;895;307,59
8.5.2014;11 - 12;2867;980;276,17
8.5.2014;12 - 13;2789;1054;255,64
8.5.2014;13 - 14;2818;1098;255,72
8.5.2014;14 - 15;2773;1133;255,79
8.5.2014;15 - 16;2648;1177;255,94
8.5.2014;16 - 17;2583;1210;255,72
8.5.2014;17 - 18;2675;1197;275,72
8.5.2014;18 - 19;2599;1132;280,35
8.5.2014;19 - 20;2452;1000;298,56
8.5.2014;20 - 21;2313;847;355,29
8.5.2014;21 - 22;2241;739;322,3
8.5.2014;22 - 23;2121;673;273,85
8.5.2014;23 - 00;1904;603;246,46
9.5.2014;00 - 01;1751;177;239,05
9.5.2014;01 - 02;1710;148;237,71
9.5.2014;02 - 03;1680;124;234,94
9.5.2014;03 - 04;1675;94;234,94
9.5.2014;04 - 05;1716;71;240,77
9.5.2014;05 - 06;1841;54;270,1
9.5.2014;06 - 07;2163;42;295,1
9.5.2014;07 - 08;2547;38;359,21
9.5.2014;08 - 09;2732;37;420,93
9.5.2014;09 - 10;2752;42;413,99
9.5.2014;10 - 11;2828;56;405,18
9.5.2014;11 - 12;2750;82;394,36
9.5.2014;12 - 13;2661;128;358,98
9.5.2014;13 - 14;2556;198;349,95
9.5.2014;14 - 15;2420;286;310,62
9.5.2014;15 - 16;2312;426;292,41
9.5.2014;16 - 17;2305;580;277,56
9.5.2014;17 - 18;2426;636;289,8
9.5.2014;18 - 19;2466;648;281,89
9.5.2014;19 - 20;2306;649;275,47
9.5.2014;20 - 21;2139;594;270,54
9.5.2014;21 - 22;2100;535;299,88
9.5.2014;22 - 23;2012;520;270,32
9.5.2014;23 - 00;1832;538;240,92
10.5.2014;00 - 01;1678;489;179,72
10.5.2014;01 - 02;1607;482;189,13
10.5.2014;02 - 03;1580;472;178,16
10.5.2014;03 - 04;1578;452;178,38
10.5.2014;04 - 05;1596;407;191,52
10.5.2014;05 - 06;1575;352;195,62
10.5.2014;06 - 07;1676;291;205,4
10.5.2014;07 - 08;1864;248;224,58
10.5.2014;08 - 09;2055;239;231,22
10.5.2014;09 - 10;2159;243;241,45
10.5.2014;10 - 11;2189;248;244,81
10.5.2014;11 - 12;2159;277;216,52
10.5.2014;12 - 13;2098;340;209,8
10.5.2014;13 - 14;2108;423;205,47
10.5.2014;14 - 15;2079;475;196,22
10.5.2014;15 - 16;2057;521;190,92
10.5.2014;16 - 17;2063;584;202,19
10.5.2014;17 - 18;2241;573;213,61
10.5.2014;18 - 19;2264;559;251,52
10.5.2014;19 - 20;2116;628;253,69
10.5.2014;20 - 21;2019;680;241,15
10.5.2014;21 - 22;2004;677;210,55
10.5.2014;22 - 23;1917;704;202,64
10.5.2014;23 - 00;1764;711;175,77
11.5.2014;00 - 01;1684;777;169,95
11.5.2014;01 - 02;1593;754;160,92
11.5.2014;02 - 03;1537;672;157,41
11.5.2014;03 - 04;1520;567;157,48
11.5.2014;04 - 05;1516;536;156,59
11.5.2014;05 - 06;1500;536;155,92
11.5.2014;06 - 07;1574;554;155,92
11.5.2014;07 - 08;1741;592;155,32
11.5.2014;08 - 09;1914;637;157,93
11.5.2014;09 - 10;2035;695;170,1
11.5.2014;10 - 11;2091;769;177,19
11.5.2014;11 - 12;2117;829;177,56
11.5.2014;12 - 13;2124;864;176,22
11.5.2014;13 - 14;2119;906;175,55
11.5.2014;14 - 15;2116;931;171,37
11.5.2014;15 - 16;2091;956;170,1
11.5.2014;16 - 17;2134;1025;170,84
11.5.2014;17 - 18;2314;1019;175,32
11.5.2014;18 - 19;2317;937;177,86
11.5.2014;19 - 20;2198;923;175,84
11.5.2014;20 - 21;2102;943;214,66
11.5.2014;21 - 22;2083;921;251
11.5.2014;22 - 23;2007;868;231,75
11.5.2014;23 - 00;1798;816;176,59
12.5.2014;00 - 01;1710;550;172,78
12.5.2014;01 - 02;1673;502;171,74
12.5.2014;02 - 03;1654;456;169,43
12.5.2014;03 - 04;1664;411;169,43
12.5.2014;04 - 05;1708;380;172,04
12.5.2014;05 - 06;1809;357;205,03
12.5.2014;06 - 07;2174;345;234,14
12.5.2014;07 - 08;2590;351;298,1
12.5.2014;08 - 09;2770;399;298,55
12.5.2014;09 - 10;2792;468;299,07
12.5.2014;10 - 11;2858;523;299,29
12.5.2014;11 - 12;2854;578;299,07
12.5.2014;12 - 13;2803;668;211,82
12.5.2014;13 - 14;2841;782;213,69
12.5.2014;14 - 15;2792;854;197,64
12.5.2014;15 - 16;2663;877;204,65
12.5.2014;16 - 17;2596;881;203,24
12.5.2014;17 - 18;2738;852;212,34
12.5.2014;18 - 19;2628;825;283,7
12.5.2014;19 - 20;2476;811;316,76
12.5.2014;20 - 21;2332;783;312,65
12.5.2014;21 - 22;2273;743;312,73
12.5.2014;22 - 23;2159;730;279,81
12.5.2014;23 - 00;1933;743;249,51
13.5.2014;00 - 01;1782;717;216,45
13.5.2014;01 - 02;1720;722;215,7
13.5.2014;02 - 03;1688;755;208,16
13.5.2014;03 - 04;1703;815;196
13.5.2014;04 - 05;1759;882;207,71
13.5.2014;05 - 06;1851;928;218,39
13.5.2014;06 - 07;2206;947;277,43
13.5.2014;07 - 08;2591;992;356,69
